x,y,z,pitch,yaw,roll
81.94827270507812,-138.09596252441406,0.6352801322937012,-1.27947199344635,1.2972365617752075,0.6621667146682739
82.46717834472656,-138.0829620361328,0.6225093603134155,-1.2562834024429321,1.2466908693313599,0.6569470763206482
83.4520492553711,-138.06130981445312,0.5981259346008301,-1.240444302558899,1.117246150970459,0.6499794721603394
84.79988098144531,-138.03338623046875,0.5646490454673767,-1.358579158782959,1.1161367893218994,0.5982044339179993
86.3060302734375,-138.00253295898438,0.5257695913314819,-1.4055777788162231,1.113121747970581,0.545203685760498
87.93388366699219,-137.96945190429688,0.48277750611305237,-1.4718306064605713,1.1086578369140625,0.5068962574005127
89.5938491821289,-137.93603515625,0.4380898177623749,-1.6360692977905273,1.103169560432434,0.45484885573387146
91.31671905517578,-137.90162658691406,0.39017269015312195,-1.5978953838348389,1.1028116941452026,0.4381245970726013
93.14663696289062,-137.86521911621094,0.33890098333358765,-1.6553304195404053,1.1002486944198608,0.3984051048755646
95.08663177490234,-137.8265838623047,0.2834102213382721,-1.6354955434799194,1.098756194114685,0.3522838354110718
96.28227233886719,-137.80296325683594,0.24882876873016357,-1.6991597414016724,1.0966742038726807,0.3214367628097534
97.93074035644531,-137.77061462402344,0.2002670168876648,-1.7400110960006714,1.0895861387252808,0.3129741847515106
99.365478515625,-137.74258422851562,0.15775913000106812,-1.7275937795639038,1.087484359741211,0.2987571954727173
101.04718780517578,-137.70993041992188,0.10754989087581635,-1.6369640827178955,1.090936303138733,0.2925315499305725
102.99467468261719,-137.6720428466797,0.04922870546579361,-1.71481454372406,1.092401385307312,0.27366161346435547
105.02793884277344,-137.63232421875,-0.011611671186983585,-1.7398334741592407,1.0980353355407715,0.25746622681617737
107.43000030517578,-137.58453369140625,-0.08390914648771286,-1.6568262577056885,1.124503254890442,0.2519855797290802
109.32495880126953,-137.54661560058594,-0.14077727496623993,-1.799099087715149,1.1237082481384277,0.24842843413352966
110.82294464111328,-137.51658630371094,-0.1852550506591797,-1.6634515523910522,1.1254717111587524,0.24580098688602448
112.94851684570312,-137.4738006591797,-0.2482343465089798,-1.6393135786056519,1.1252875328063965,0.2560780644416809
115.21530151367188,-137.4281768798828,-0.3145158290863037,-1.6852056980133057,1.1221071481704712,0.27502042055130005
117.96067810058594,-137.37266540527344,-0.39314085245132446,-1.690458059310913,1.128722906112671,0.27054014801979065
120.06755828857422,-137.3294219970703,-0.45180460810661316,-1.5985305309295654,1.1362395286560059,0.2918420732021332
122.08744049072266,-137.2438507080078,-0.507620632648468,-1.6051968336105347,2.163377285003662,0.28676360845565796
123.90116119384766,-137.17430114746094,-0.55622398853302,-1.5580412149429321,2.1638638973236084,0.3269832134246826
125.61726379394531,-137.10850524902344,-0.6008209586143494,-1.5724118947982788,2.164548397064209,0.3665381669998169
126.9410400390625,-137.05755615234375,-0.6346890330314636,-1.523500919342041,2.166299343109131,0.387649267911911
128.33041381835938,-137.02767944335938,-0.6689819097518921,-1.4349339008331299,1.5211830139160156,0.4254802167415619
129.5443878173828,-136.99441528320312,-0.697803795337677,-1.457698941230774,1.52297842502594,0.442438006401062
130.65924072265625,-136.9634246826172,-0.7238835692405701,-1.3928804397583008,1.5270012617111206,0.44737404584884644
131.7342987060547,-136.93370056152344,-0.7493120431900024,-1.338532567024231,1.5301634073257446,0.48933249711990356
132.9709014892578,-136.8994598388672,-0.7768920660018921,-1.1241397857666016,1.5336264371871948,0.5236406922340393
134.7016143798828,-136.8517303466797,-0.8145630359649658,-1.046439528465271,1.5366848707199097,0.5716962218284607
136.70309448242188,-136.79551696777344,-0.8552067279815674,-1.1612550020217896,1.6503639221191406,0.6139829158782959
138.74618530273438,-136.7758331298828,-0.893976628780365,-1.0319185256958008,0.49561429023742676,0.6623607873916626
140.72068786621094,-136.7548828125,-0.928961992263794,-1.052941918373108,0.5719910264015198,0.7061320543289185
142.406005859375,-136.73599243164062,-0.9567406177520752,-0.8768596649169922,0.5755285024642944,0.7702221274375916
144.20130920410156,-136.71588134765625,-0.9840201139450073,-0.8602554202079773,0.5713885426521301,0.8386310935020447
145.94801330566406,-136.69627380371094,-1.0088366270065308,-0.738739550113678,0.5751783847808838,0.8948713541030884
147.78114318847656,-136.6753387451172,-1.0325411558151245,-0.6390666365623474,0.5858711004257202,0.9319382905960083
149.86843872070312,-136.65078735351562,-1.0554343461990356,-0.5430273413658142,0.698168158531189,0.9809004664421082
151.96031188964844,-136.61708068847656,-1.0763012170791626,-0.5726908445358276,0.8859609961509705,1.0444848537445068
153.4488983154297,-136.59115600585938,-1.0884188413619995,-0.5097096562385559,0.884168803691864,1.096364140510559
155.35470581054688,-136.55860900878906,-1.1030793190002441,-0.42653846740722656,0.8869943022727966,1.1420425176620483
157.2537078857422,-136.5260772705078,-1.113101601600647,-0.3309021592140198,0.8913233280181885,1.207932472229004
159.0942840576172,-136.4940948486328,-1.121100664138794,-0.221072718501091,0.8971675038337708,1.2396461963653564
160.97003173828125,-136.46128845214844,-1.126354455947876,-0.11331283301115036,0.903530478477478,1.2711098194122314
162.73692321777344,-136.42999267578125,-1.1287983655929565,-0.14254604279994965,0.902959942817688,1.3024780750274658
164.1974334716797,-136.40408325195312,-1.1292644739151,0.19498823583126068,0.9154152274131775,1.307292103767395
166.24819946289062,-136.3656463623047,-1.1276345252990723,0.09813614934682846,0.9061574339866638,1.3520817756652832
168.29681396484375,-136.32875061035156,-1.1219547986984253,0.1725715547800064,0.9119284749031067,1.3928134441375732
170.33189392089844,-136.29061889648438,-1.1136869192123413,0.2945655584335327,0.9173967838287354,1.4044607877731323
171.8549346923828,-136.26158142089844,-1.1048816442489624,0.3558938205242157,0.9072990417480469,1.4320582151412964
173.88067626953125,-136.22474670410156,-1.091086983680725,0.4400622248649597,0.8176193237304688,1.4155354499816895
175.95811462402344,-136.18992614746094,-1.0735527276992798,0.5339978337287903,0.791069507598877,1.4340773820877075
177.566650390625,-136.1632537841797,-1.0590280294418335,0.6413683891296387,0.7938217520713806,1.446193814277649
179.85247802734375,-136.125,-1.0340391397476196,0.8363702893257141,0.8162214159965515,1.4375025033950806
182.5244903564453,-136.0803985595703,-1.000978946685791,0.8465813994407654,0.8206772208213806,1.4120618104934692
185.2500762939453,-136.03472900390625,-0.9630618691444397,0.9360295534133911,0.8204898238182068,1.4087762832641602
188.08035278320312,-135.92100524902344,-0.920021116733551,0.9028758406639099,2.1180293560028076,1.319216012954712
190.74749755859375,-135.82899475097656,-0.8751813173294067,0.9492732882499695,1.574406385421753,1.3431637287139893
