x,y,z,pitch,yaw,roll
83.44922637939453,-138.077392578125,0.5985837578773499,-1.3772870302200317,1.4723217487335205,0.6312874555587769
84.08601379394531,-138.05967712402344,0.5827308893203735,-1.3416744470596313,1.4561790227890015,0.6098405718803406
85.10205841064453,-138.0323944091797,0.5568518042564392,-1.3179600238800049,1.4575769901275635,0.5726231336593628
86.3900375366211,-137.99813842773438,0.5235082507133484,-1.3984060287475586,1.4548678398132324,0.5341417193412781
87.5010986328125,-137.9688262939453,0.49407443404197693,-1.4073126316070557,1.453438639640808,0.5144917368888855
89.15311431884766,-137.92562866210938,0.44999852776527405,-1.648404598236084,1.4463348388671875,0.4592006504535675
90.71195220947266,-137.88499450683594,0.40681082010269165,-1.6128261089324951,1.4446330070495605,0.43493491411209106
92.259521484375,-137.8447265625,0.3635537326335907,-1.6326268911361694,1.44379460811615,0.4123803675174713
93.9618148803711,-137.80076599121094,0.3151867091655731,-1.5766602754592896,1.4426406621932983,0.3838803172111511
95.88228607177734,-137.75164794921875,0.2601575553417206,-1.7463631629943848,1.4001426696777344,0.3264662027359009
97.49101257324219,-137.71145629882812,0.21294459700584412,-1.8151568174362183,1.3973737955093384,0.3070884943008423
98.87225341796875,-137.67709350585938,0.17205683887004852,-1.7816752195358276,1.390851616859436,0.29720503091812134
100.2173843383789,-137.64378356933594,0.13196510076522827,-1.730189323425293,1.389513611793518,0.28683769702911377
102.0382080078125,-137.59889221191406,0.07762855291366577,-1.572630524635315,1.3918883800506592,0.27560722827911377
104.08019256591797,-137.548828125,0.016319846734404564,-1.6660127639770508,1.3218618631362915,0.25775575637817383
106.24474334716797,-137.49867248535156,-0.04872703552246094,-1.7526469230651855,1.2770615816116333,0.2520221769809723
108.27943420410156,-137.45223999023438,-0.10990501195192337,-1.756499171257019,1.2745288610458374,0.2435539960861206
110.30441284179688,-137.4062042236328,-0.17046351730823517,-1.7245407104492188,1.2751911878585815,0.2362818419933319
112.46269226074219,-137.35714721679688,-0.23477277159690857,-1.4850127696990967,1.2764884233474731,0.24222122132778168
115.22747039794922,-137.29452514648438,-0.3156627118587494,-1.5278927087783813,1.2746044397354126,0.2661670446395874
118.34243774414062,-137.22410583496094,-0.4050465226173401,-1.500087022781372,1.2784860134124756,0.26087281107902527
120.782958984375,-137.16830444335938,-0.47262659668922424,-1.611781120300293,1.2902671098709106,0.27193576097488403
123.93653869628906,-137.09544372558594,-0.5576447248458862,-1.567412257194519,1.2887440919876099,0.33798131346702576
127.07781982421875,-137.02267456054688,-0.6385028958320618,-1.4301117658615112,1.2909644842147827,0.405977338552475
130.18875122070312,-136.95018005371094,-0.7139742374420166,-1.4306923151016235,1.295338749885559,0.45498257875442505
